date	close	volume	open	high	low
6/15/2016	1.79	95950	1.748	1.83	1.74
6/14/2016	1.74	194811	1.78	1.7899	1.68
6/13/2016	1.78	163096	1.75	1.83	1.68
6/10/2016	1.65	80664	1.66	1.73	1.59
6/9/2016	1.7	102630	1.79	1.81	1.69
6/8/2016	1.81	94515	1.86	1.86	1.78
6/7/2016	1.86	248581	1.65	1.87	1.6101
6/6/2016	1.65	252117	1.64	1.68	1.55
6/3/2016	1.62	260282	1.57	1.64	1.54
6/2/2016	1.57	255792	1.52	1.65	1.52
6/1/2016	1.52	309046	1.54	1.555	1.47
5/31/2016	1.53	130967	1.59	1.59	1.51
5/27/2016	1.56	116697	1.57	1.63	1.52
5/26/2016	1.57	96289	1.59	1.69	1.56
5/25/2016	1.59	115355	1.62	1.67	1.57
5/24/2016	1.61	74664	1.6	1.64	1.58
5/23/2016	1.57	169041	1.51	1.665	1.51
5/20/2016	1.51	130822	1.53	1.57	1.48
5/19/2016	1.4918	96313	1.52	1.6399	1.49
5/18/2016	1.52	138268	1.52	1.61	1.5
5/17/2016	1.52	103948	1.54	1.55	1.5
5/16/2016	1.54	108996	1.59	1.59	1.52
5/13/2016	1.59	105673	1.58	1.62	1.55
5/12/2016	1.59	211136	1.7	1.73	1.57
5/11/2016	1.69	38829	1.72	1.75	1.65
5/10/2016	1.72	46424	1.6	1.73	1.6
5/9/2016	1.73	68511	1.74	1.75	1.66
5/6/2016	1.71	102161	1.67	1.76	1.63
5/5/2016	1.69	103405	1.74	1.7699	1.63
5/4/2016	1.74	209569	1.81	1.87	1.68
5/3/2016	1.81	252321	1.81	1.86	1.76
5/2/2016	1.86	166701	1.92	1.92	1.81
4/29/2016	1.9	140565	1.95	2	1.82
4/28/2016	1.96	165235	1.94	2.02	1.863
4/27/2016	1.93	90310	1.9	1.97	1.88
4/26/2016	1.94	294620	1.97	2.02	1.84
4/25/2016	1.98	187281	2.04	2.04	1.93
4/22/2016	2.06	573001	2.21	2.24	1.99
4/21/2016	2.2	71647	2.23	2.2301	2.15
4/20/2016	2.23	174993	2.1	2.23	2.1
4/19/2016	2.08	137899	2.2	2.2	2.03
4/18/2016	2.16	177036	2.18	2.21	2.08
4/15/2016	2.18	215263	2.2	2.22	2.1
4/14/2016	2.22	133372	2.25	2.29	2.12
4/13/2016	2.23	255894	2.18	2.27	2.12
4/12/2016	2.12	279125	2.3	2.3173	2.1
4/11/2016	2.24	417784	2.2	2.3695	2.08
4/8/2016	2.14	869460	2.02	2.29	1.96
4/7/2016	2.01	79806	2.05	2.09	2
4/6/2016	2.04	170787	1.97	2.1	1.9542
4/5/2016	1.955	71795	1.92	1.99	1.8701
4/4/2016	1.94	217003	1.98	2.15	1.9
4/1/2016	1.95	281689	1.8	2	1.7999
3/31/2016	1.8	150714	1.78	1.9	1.7376
3/30/2016	1.7899	78747	1.84	1.9	1.72
3/29/2016	1.82	100520	1.85	1.8857	1.76
3/28/2016	1.85	123256	1.87	1.93	1.81
3/24/2016	1.88	108531	1.8	1.9599	1.75
3/23/2016	1.8	195091	1.96	2.09	1.77
3/22/2016	1.99	253662	1.87	2.15	1.87
3/21/2016	1.88	185254	1.87	1.92	1.8
3/18/2016	1.83	108804	1.76	1.84	1.706
3/17/2016	1.74	99731	1.74	1.8	1.65
3/16/2016	1.72	114747	1.75	1.7846	1.7
3/15/2016	1.73	174610	1.81	1.81	1.7
3/14/2016	1.81	89172	1.83	1.884	1.76
3/11/2016	1.82	139051	1.88	1.88	1.75
3/10/2016	1.84	142392	1.91	1.93	1.77
3/9/2016	1.92	97967	1.99	2.0086	1.86
3/8/2016	1.95	235102	2.04	2.11	1.9
3/7/2016	2.14	363288	1.99	2.178	1.95
3/4/2016	1.97	1319025	1.88	2.23	1.88
3/3/2016	1.83	304738	1.73	1.85	1.7001
3/2/2016	1.7	184928	1.71	1.7499	1.6201
3/1/2016	1.69	288061	1.84	1.84	1.55
2/29/2016	1.76	469830	1.86	1.86	1.6
2/26/2016	1.83	576798	1.73	1.84	1.615
2/25/2016	1.69	947763	1.54	1.7097	1.5
2/24/2016	1.51	269692	1.6	1.6	1.48
2/23/2016	1.62	122757	1.67	1.67	1.57
2/22/2016	1.67	307946	1.6	1.7	1.53
2/19/2016	1.55	319773	1.57	1.64	1.46
2/18/2016	1.56	971734	1.6	1.87	1.54
2/17/2016	1.57	1718785	1.59	1.65	1.46
2/16/2016	1.57	956952	1.77	1.79	1.55
2/12/2016	1.69	122110	1.75	1.8	1.67
2/11/2016	1.68	155191	1.71	1.9	1.66
2/10/2016	1.77	94096	1.79	1.92	1.75
