date	close	volume	open	high	low
7/22/2015	3.82	1432842	3.81	3.9	3.71
7/21/2015	3.88	1784944	3.99	4.02	3.73
7/20/2015	4.01	953184	4.07	4.108	3.99
7/17/2015	4.08	963184	4.12	4.16	4
7/16/2015	4.15	801482	4.17	4.21	4.02
7/15/2015	4.08	848079	4.19	4.24	4.01
7/14/2015	4.17	807858	4.25	4.32	4.155
7/13/2015	4.25	869944	4.2	4.32	4.16
7/10/2015	4.2	897519	3.99	4.2	3.95
7/9/2015	3.96	708675	3.91	4.05	3.9
7/8/2015	3.88	1193263	3.92	3.98	3.71
7/7/2015	3.97	524925	4.02	4.05	3.91
7/6/2015	4.065	667195	3.95	4.12	3.9
7/2/2015	3.97	665342	3.96	4.06	3.885
7/1/2015	3.95	699985	4.07	4.08	3.9
6/30/2015	4.06	948235	3.91	4.07	3.8645
6/29/2015	3.85	1047531	4.05	4.08	3.85
6/26/2015	4.08	2095418	4.29	4.3	4.05
6/25/2015	4.26	599142	4.29	4.32	4.13
6/24/2015	4.295	1072849	4.45	4.5	4.23
6/23/2015	4.44	2222811	4.4	4.4548	4.27
6/22/2015	4.38	1205496	4.35	4.44	4.29
6/19/2015	4.32	1014616	4.45	4.45	4.25
6/18/2015	4.45	1742984	4.28	4.4985	4.26
6/17/2015	4.21	1137633	4.12	4.23	4.06
6/16/2015	4.09	756824	4.07	4.15	4.0501
6/15/2015	4.09	1312262	4.21	4.26	4.0225
6/12/2015	4.23	1003286	4.22	4.34	4.2
6/11/2015	4.21	2066072	4.61	4.61	4.19
6/10/2015	4.61	1028756	4.61	4.72	4.55
6/9/2015	4.54	1967809	5	5.01	4.52
6/8/2015	5.03	3856589	4.44	5.05	4.4
6/5/2015	4.34	2176128	4.02	4.35	3.98
6/4/2015	4.05	474629	4.04	4.08	3.98
6/3/2015	4.07	578736	4.02	4.09	3.97
6/2/2015	4.01	1249659	3.96	4.11	3.9
6/1/2015	3.95	1079546	4.08	4.15	3.91
5/29/2015	3.86	464229	3.89	3.96	3.86
5/28/2015	3.88	514426	3.93	3.97	3.87
5/27/2015	3.96	517859	3.98	4	3.91
5/26/2015	3.98	672495	4.06	4.1	3.96
5/22/2015	4.1	848740	4.05	4.12	3.98
5/21/2015	4.08	683572	4.22	4.24	4.06
5/20/2015	4.2	625097	4.23	4.27	4.17
5/19/2015	4.24	490169	4.24	4.28	4.17
5/18/2015	4.22	902150	4.14	4.24	4.101
5/15/2015	4.12	1908413	4.06	4.39	3.98
5/14/2015	4.07	528326	4.15	4.15	4.03
5/13/2015	4.13	618740	4.04	4.14	3.99
5/12/2015	4.01	559607	4.06	4.09	3.96
5/11/2015	4.02	550987	3.94	4.09	3.89
5/8/2015	3.98	948032	3.85	3.99	3.8301
5/7/2015	3.8	980094	3.75	3.86	3.65
5/6/2015	3.71	1267300	3.84	3.9	3.65
5/5/2015	3.8	921312	3.86	3.8899	3.69
5/4/2015	3.86	904586	3.94	4.01	3.84
5/1/2015	3.85	1067766	3.62	3.86	3.62
4/30/2015	3.6	1267803	3.83	3.86	3.56
4/29/2015	3.85	503571	3.88	3.97	3.81
4/28/2015	3.89	847873	4.01	4.06	3.855
4/27/2015	4	1030830	4.1	4.14	3.95
4/24/2015	4.09	408339	4.09	4.215	4.08
4/23/2015	4.11	547093	4.14	4.19	4.05
4/22/2015	4.14	344962	4.2	4.22	4.07
4/21/2015	4.18	1549059	4.205	4.32	4.07
4/20/2015	4.14	4727667	4.16	4.39	3.72
4/17/2015	4.12	616384	4.1	4.16	4.07
4/16/2015	4.13	598565	4.11	4.18	4.02
4/15/2015	4.13	703332	4.09	4.15	4.04
4/14/2015	4.09	730403	4.19	4.22	4.07
4/13/2015	4.17	373726	4.16	4.21	4.12
4/10/2015	4.14	357239	4.09	4.17	4.06
4/9/2015	4.07	680041	3.93	4.1	3.85
4/8/2015	3.95	459654	3.83	3.97	3.8
4/7/2015	3.845	764886	3.85	3.965	3.8
4/6/2015	3.85	488031	3.81	3.935	3.81
4/2/2015	3.83	376076	3.8	3.9	3.76
4/1/2015	3.8	337035	3.8	3.835	3.68
3/31/2015	3.83	489304	3.85	3.88	3.78
3/30/2015	3.89	697288	3.74	3.89	3.68
3/27/2015	3.71	623615	3.71	3.8069	3.67
3/26/2015	3.71	1753793	3.85	3.88	3.64
3/25/2015	3.83	1349768	4.14	4.2	3.81
3/24/2015	4.16	453343	4.11	4.21	4.09
3/23/2015	4.11	618210	4.14	4.18	4.055
3/20/2015	4.11	1550489	4.23	4.27	4.095
3/19/2015	4.22	994964	4.04	4.24	4.04
3/18/2015	4.05	1115654	4.11	4.15	3.97
3/17/2015	4.14	735166	4.17	4.23	4.07
3/16/2015	4.21	503937	4.28	4.31	4.18
3/13/2015	4.26	553971	4.15	4.3	4.1
3/12/2015	4.1	419533	4.05	4.1	4.01
3/11/2015	4.02	407583	4.02	4.07	3.94
3/10/2015	4	600250	4	4.07	3.91
3/9/2015	4.01	970372	4.17	4.17	3.92
3/6/2015	4.17	646637	4.25	4.305	4.17
3/5/2015	4.29	966104	4.24	4.36	4.18
3/4/2015	4.23	1318758	4.12	4.25	4.06
3/3/2015	4.14	613356	4.15	4.17	4.06
3/2/2015	4.155	620934	4.11	4.18	4.07
2/27/2015	4.08	587570	4.09	4.11	4.06
2/26/2015	4.09	520711	4.07	4.09	4
2/25/2015	4.07	702674	4.06	4.1	3.99
2/24/2015	4.075	799835	4.11	4.11	4.01
2/23/2015	4.09	838054	4.01	4.09	3.99
2/20/2015	3.99	1395139	4.1	4.1	3.98
2/19/2015	4.02	1726779	4.01	4.095	3.96
2/18/2015	4.01	2107138	3.95	4.03	3.9
2/17/2015	4	1289430	3.86	4.06	3.85
2/13/2015	3.84	1164647	3.85	3.87	3.75
2/12/2015	3.84	750009	3.85	3.87	3.75
2/11/2015	3.83	887359	3.84	3.96	3.82
2/10/2015	3.86	1356954	3.88	3.94	3.77
2/9/2015	3.88	1883277	3.83	3.92	3.79
2/6/2015	3.99	3134787	4.09	4.17	3.91
2/5/2015	4.005	6614734	4.48	4.6	3.96
2/4/2015	4.88	876859	5	5.01	4.81
2/3/2015	5.02	1246219	5.29	5.29	4.87
2/2/2015	5.24	914626	5.37	5.44	5.11
1/30/2015	5.35	1503152	5.2	5.48	5.16
1/29/2015	5.28	1396371	4.92	5.29	4.83
1/28/2015	4.93	1020149	4.91	5.02	4.79
1/27/2015	4.9	715884	4.83	5.015	4.79
1/26/2015	4.89	464829	4.73	4.92	4.6901
1/23/2015	4.73	394102	4.82	4.86	4.68
1/22/2015	4.81	652151	4.75	4.88	4.57
1/21/2015	4.69	468761	4.92	4.955	4.62
1/20/2015	4.92	887417	4.86	4.97	4.65
1/16/2015	4.79	786784	4.5	4.8	4.5
1/15/2015	4.51	705403	4.74	4.8	4.51
1/14/2015	4.74	377774	4.6	4.78	4.5601
1/13/2015	4.66	753189	4.97	4.97	4.53
1/12/2015	4.73	580188	4.86	4.94	4.68
1/9/2015	4.87	527603	4.95	4.95	4.76
1/8/2015	4.93	617550	5	5	4.85
1/7/2015	4.91	907845	4.74	4.98	4.67
1/6/2015	4.71	1169753	4.99	5.0449	4.65
1/5/2015	4.99	1508560	5.12	5.15	4.91
1/2/2015	4.78	452319	4.89	4.92	4.71
12/31/2014	4.8	792888	4.69	4.98	4.69
12/30/2014	4.69	614882	4.7	4.84	4.64
12/29/2014	4.67	601178	4.48	4.69	4.45
12/26/2014	4.45	292282	4.44	4.5	4.338
12/24/2014	4.41	223435	4.27	4.4599	4.27
12/23/2014	4.28	616636	4.58	4.58	4.25
12/22/2014	4.52	568322	4.5	4.58	4.38
12/19/2014	4.48	1484490	4.44	4.48	4.24
12/18/2014	4.45	641062	4.42	4.4699	4.28
12/17/2014	4.35	798740	4.23	4.42	4.23
12/16/2014	4.23	622808	4.2	4.36	4.08
12/15/2014	4.21	1388265	4.62	4.64	4.11
12/12/2014	4.58	910381	4.63	4.7	4.505
12/11/2014	4.67	1027253	4.61	4.79	4.53
12/10/2014	4.58	967561	4.55	4.65	4.45
12/9/2014	4.56	1030873	4.46	4.63	4.24
12/8/2014	4.48	1099540	4.44	4.65	4.38
12/5/2014	4.37	837695	4.15	4.38	4.15
12/4/2014	4.14	359897	4.22	4.22	4.09
12/3/2014	4.22	589797	4.2	4.28	4.07
12/2/2014	4.17	521908	3.96	4.21	3.95
12/1/2014	3.97	598762	4.13	4.18	3.97
11/28/2014	4.13	662610	4.1	4.36	4.1
11/26/2014	4.12	873540	4	4.15	4
11/25/2014	3.99	912988	3.91	4.1	3.8793
11/24/2014	3.89	568821	3.72	3.9	3.69
11/21/2014	3.72	368955	3.8	3.8	3.67
11/20/2014	3.745	334791	3.71	3.78	3.63
11/19/2014	3.72	318453	3.83	3.83	3.7
11/18/2014	3.8	380452	3.79	3.9	3.75
11/17/2014	3.79	418042	3.74	3.85	3.71
11/14/2014	3.76	409887	3.81	3.81	3.69
11/13/2014	3.8	484154	3.9	3.99	3.78
11/12/2014	3.89	411604	3.74	3.89	3.719
11/11/2014	3.77	445033	3.75	3.79	3.67
11/10/2014	3.72	539361	3.64	3.74	3.52
11/7/2014	3.61	681811	3.53	3.675	3.42
11/6/2014	3.555	1674166	3.65	3.71	3.35
11/5/2014	3.72	468343	3.88	3.88	3.69
11/4/2014	3.83	351822	3.82	3.87	3.76
11/3/2014	3.83	703472	3.95	4.06	3.77
10/31/2014	3.95	849197	4.11	4.15	3.94
10/30/2014	4	1387673	3.98	4.13	3.89
10/29/2014	3.97	1076503	3.78	3.9801	3.76
10/28/2014	3.79	745606	3.8	3.84	3.73
10/27/2014	3.76	455809	3.72	3.81	3.72
10/24/2014	3.78	366038	3.77	3.83	3.72
10/23/2014	3.76	818915	3.71	3.85	3.67
10/22/2014	3.64	593090	3.65	3.7926	3.61
10/21/2014	3.65	321351	3.7	3.72	3.595
10/20/2014	3.65	529410	3.65	3.79	3.6
10/17/2014	3.64	840316	3.79	3.79	3.61
10/16/2014	3.72	1065738	3.43	3.75	3.4
10/15/2014	3.53	935550	3.3	3.54	3.21
10/14/2014	3.34	759274	3.35	3.47	3.3
10/13/2014	3.34	773000	3.2	3.39	3.15
10/10/2014	3.19	705613	3.21	3.3599	3.19
10/9/2014	3.26	702835	3.4	3.45	3.22
10/8/2014	3.43	609515	3.33	3.45	3.26
10/7/2014	3.34	540029	3.47	3.47	3.34
10/6/2014	3.52	707913	3.69	3.69	3.52
10/3/2014	3.685	814014	3.82	3.86	3.67
10/2/2014	3.72	802099	3.65	3.76	3.62
10/1/2014	3.65	951135	3.72	3.76	3.63
9/30/2014	3.72	1685057	3.76	3.99	3.69
9/29/2014	3.84	1782411	3.56	3.94	3.5
9/26/2014	3.52	630872	3.48	3.57	3.44
9/25/2014	3.41	802305	3.54	3.61	3.37
9/24/2014	3.55	1006184	3.36	3.57	3.35
9/23/2014	3.33	1339660	3.28	3.42	3.188
9/22/2014	3.18	770722	3.24	3.26	3.15
9/19/2014	3.27	1009765	3.25	3.3	3.19
9/18/2014	3.24	469130	3.29	3.3	3.2
9/17/2014	3.28	629623	3.12	3.355	3.08
9/16/2014	3.27	477890	3.2	3.305	3.18
9/15/2014	3.22	441533	3.29	3.29	3.2
9/12/2014	3.32	433007	3.27	3.32	3.255
9/11/2014	3.29	479472	3.2	3.29	3.18
9/10/2014	3.22	506019	3.18	3.23	3.16
9/9/2014	3.18	444995	3.23	3.2499	3.16
9/8/2014	3.24	532911	3.2	3.26	3.16
9/5/2014	3.21	614976	3.24	3.26	3.16
9/4/2014	3.26	377103	3.33	3.34	3.25
9/3/2014	3.33	574500	3.31	3.38	3.24
9/2/2014	3.29	368673	3.33	3.33	3.22
8/29/2014	3.33	588764	3.2	3.33	3.15
8/28/2014	3.2	793158	3.22	3.24	3.14
8/27/2014	3.25	787836	3.33	3.373	3.24
8/26/2014	3.34	810507	3.47	3.521	3.31
8/25/2014	3.56	796805	3.45	3.64	3.42
8/22/2014	3.44	443357	3.31	3.45	3.29
8/21/2014	3.33	295152	3.37	3.39	3.29
8/20/2014	3.39	257006	3.34	3.4	3.3
8/19/2014	3.39	163484	3.41	3.43	3.34
8/18/2014	3.39	318195	3.41	3.45	3.345
8/15/2014	3.35	383843	3.38	3.38	3.26
8/14/2014	3.32	234971	3.28	3.34	3.275
8/13/2014	3.26	440163	3.28	3.33	3.24
8/12/2014	3.27	248094	3.37	3.43	3.25
8/11/2014	3.4	351585	3.38	3.5	3.31
8/8/2014	3.38	379994	3.31	3.41	3.28
8/7/2014	3.27	494134	3.44	3.46	3.23
8/6/2014	3.44	419163	3.33	3.46	3.33
8/5/2014	3.36	370326	3.28	3.41	3.26
8/4/2014	3.34	509311	3.22	3.35	3.1405
8/1/2014	3.18	617235	3.25	3.305	3.1406
7/31/2014	3.24	674230	3.35	3.39	3.24
7/30/2014	3.42	340586	3.41	3.495	3.38
7/29/2014	3.38	323885	3.27	3.4	3.26
7/28/2014	3.27	369146	3.34	3.38	3.25
7/25/2014	3.34	256526	3.39	3.42	3.3043
7/24/2014	3.44	294102	3.48	3.53	3.42
7/23/2014	3.48	466599	3.46	3.59	3.44
7/22/2014	3.43	338320	3.41	3.55	3.409
7/21/2014	3.37	259410	3.3	3.4	3.25
7/18/2014	3.37	563145	3.14	3.39	3.14
7/17/2014	3.15	683813	3.29	3.32	3.15
7/16/2014	3.31	406317	3.35	3.41	3.3
7/15/2014	3.33	591950	3.45	3.49	3.325
7/14/2014	3.45	275422	3.64	3.64	3.45
7/11/2014	3.58	390386	3.47	3.6	3.445
7/10/2014	3.48	412164	3.42	3.53	3.41
7/9/2014	3.56	463719	3.45	3.57	3.399
7/8/2014	3.42	595027	3.55	3.62	3.4
7/7/2014	3.55	613040	3.78	3.78	3.53
7/3/2014	3.82	299153	3.87	3.88	3.73
7/2/2014	3.85	502707	3.75	3.87	3.75
7/1/2014	3.76	697583	3.72	3.86	3.69
6/30/2014	3.65	468494	3.56	3.67	3.53
6/27/2014	3.58	726264	3.46	3.59	3.4
6/26/2014	3.49	291112	3.5	3.5099	3.4
6/25/2014	3.51	514546	3.47	3.53	3.38
6/24/2014	3.49	835917	3.59	3.6	3.48
6/23/2014	3.55	546902	3.7	3.72	3.54
6/20/2014	3.68	770951	3.65	3.68	3.55
6/19/2014	3.62	314781	3.67	3.68	3.6
6/18/2014	3.67	564549	3.74	3.76	3.58
6/17/2014	3.76	431757	3.66	3.78	3.66
6/16/2014	3.69	649390	3.81	3.89	3.64
6/13/2014	3.84	393034	3.84	3.87	3.74
6/12/2014	3.81	613185	3.85	3.91	3.77
6/11/2014	3.85	544051	3.74	3.93	3.69
6/10/2014	3.78	737160	3.77	3.8	3.68
6/9/2014	3.74	1523972	3.5	3.78	3.5
6/6/2014	3.48	434238	3.46	3.49	3.41
6/5/2014	3.45	734876	3.38	3.48	3.32
6/4/2014	3.36	451767	3.33	3.4	3.28
6/3/2014	3.34	431698	3.33	3.35	3.23
6/2/2014	3.32	877676	3.34	3.4	3.23
5/30/2014	3.33	1704290	3.5	3.52	3.26
5/29/2014	3.47	629422	3.52	3.56	3.47
5/28/2014	3.5	776291	3.49	3.53	3.425
5/27/2014	3.48	1087205	3.4	3.49	3.36
5/23/2014	3.34	634218	3.3	3.36	3.22
5/22/2014	3.28	579365	3.16	3.29	3.15
5/21/2014	3.13	701691	3.24	3.27	3.1
5/20/2014	3.23	965564	3.31	3.34	3.2
5/19/2014	3.34	1484282	3.21	3.38	3.2
5/16/2014	3.23	660222	3.26	3.3	3.18
5/15/2014	3.27	675727	3.23	3.2997	3.2
5/14/2014	3.26	610627	3.25	3.34	3.161
5/13/2014	3.28	1155011	3.3	3.34	3.19
5/12/2014	3.33	907782	3.22	3.35	3.22
5/9/2014	3.21	744336	3.05	3.22	3.04
5/8/2014	3.06	1333948	3.14	3.24	3.04
5/7/2014	3.14	1093007	3.28	3.28	3.14
5/6/2014	3.24	1202786	3.36	3.37	3.24
5/5/2014	3.35	1205028	3.25	3.35	3.25
5/2/2014	3.23	6393118	3.35	3.35	3.19
5/1/2014	4.14	642841	4.21	4.24	4.01
4/30/2014	4.21	520390	4.05	4.24	3.94
4/29/2014	4.07	489483	4	4.19	3.92
4/28/2014	3.96	567496	3.99	4.0219	3.76
4/25/2014	3.96	579451	4.11	4.23	3.9
4/24/2014	4.15	514347	4.2	4.24	3.92
4/23/2014	4.15	754463	4.57	4.57	4.13
4/22/2014	4.57	986862	4.16	4.59	4.15
4/21/2014	4.14	489164	3.96	4.15	3.95
4/17/2014	3.96	387384	3.97	4.075	3.86
4/16/2014	3.99	473958	3.88	4.04	3.84
4/15/2014	3.83	876904	3.94	3.94	3.5401
4/14/2014	3.8	1002799	3.88	3.96	3.66
4/11/2014	3.8	754264	3.92	4.02	3.75
4/10/2014	3.99	866858	4.38	4.4781	3.92
4/9/2014	4.36	613504	4.07	4.37	4.04
4/8/2014	4.06	642966	4	4.16	3.92
4/7/2014	3.95	1260075	3.89	4.22	3.75
4/4/2014	3.88	1216165	4.2	4.2	3.8
4/3/2014	4.13	1073328	4.38	4.3899	4.05
4/2/2014	4.39	790419	4.45	4.48	4.26
4/1/2014	4.42	602030	4.24	4.43	4.23
3/31/2014	4.21	738581	4.31	4.43	4.18
3/28/2014	4.29	669907	4.37	4.51	4.27
3/27/2014	4.4	528557	4.49	4.54	4.32
3/26/2014	4.5	853372	4.67	4.67	4.45
3/25/2014	4.59	489182	4.55	4.69	4.43
3/24/2014	4.5	1054117	4.62	4.62	4.31
3/21/2014	4.59	976501	4.7	4.7	4.4401
3/20/2014	4.66	417687	4.89	4.9299	4.58
3/19/2014	4.72	494239	4.8	4.91	4.655
3/18/2014	4.8	540120	4.6	4.85	4.6
3/17/2014	4.59	602249	4.62	4.6799	4.52
3/14/2014	4.56	557975	4.68	4.7101	4.5
3/13/2014	4.72	833898	4.86	4.9	4.56
3/12/2014	4.82	572765	4.72	4.91	4.67
3/11/2014	4.76	1184084	4.97	5.02	4.73
3/10/2014	4.87	868751	4.63	4.9	4.51
3/7/2014	4.63	863304	4.79	4.8	4.5
3/6/2014	4.77	755470	4.98	5	4.725
3/5/2014	4.94	925288	4.93	5.02	4.84
3/4/2014	4.935	1299744	4.663	5.05	4.61
3/3/2014	4.57	1276038	4.64	4.74	4.55
2/28/2014	4.74	1370113	5	5.03	4.72
2/27/2014	5.01	1445627	5.15	5.18	4.98
2/26/2014	5.21	870200	5.22	5.44	5.17
2/25/2014	5.22	475904	5.26	5.3035	5.12
2/24/2014	5.23	644274	5.19	5.3184	5.19
2/21/2014	5.18	889766	5.27	5.35	5.09
2/20/2014	5.22	587784	5.07	5.25	5.02
2/19/2014	5.04	656316	5.21	5.24	4.99
2/18/2014	5.22	951053	5.02	5.26	4.97
2/14/2014	4.99	649748	5.02	5.05	4.92
2/13/2014	5.01	805734	4.9	5.1	4.9
2/12/2014	4.96	1094197	4.95	5.18	4.92
2/11/2014	4.93	1287450	5.01	5.05	4.68
2/10/2014	5.0099	987513	4.98	5.1399	4.9
2/7/2014	5.02	1372066	4.61	5.28	4.53
2/6/2014	4.58	545743	4.66	4.71	4.5799
2/5/2014	4.64	680074	4.68	4.75	4.48
2/4/2014	4.68	572805	4.7	4.78	4.56
2/3/2014	4.65	1096684	4.84	4.84	4.54
1/31/2014	4.85	767809	4.85	4.915	4.7
1/30/2014	4.92	684680	5	5.09	4.91
1/29/2014	4.94	758195	5.07	5.07	4.9
1/28/2014	5.12	829482	4.99	5.21	4.96
1/27/2014	4.99	1909932	5.25	5.3	4.78
1/24/2014	5.25	1259884	5.45	5.45	5.14
1/23/2014	5.52	995125	5.56	5.58	5.33
1/22/2014	5.63	624843	5.62	5.685	5.455
1/21/2014	5.6	839478	5.57	5.69	5.465
1/17/2014	5.51	1404788	5.74	5.76	5.39
1/16/2014	5.7	1275273	5.51	5.74	5.4
1/15/2014	5.54	948118	5.73	5.73	5.5
1/14/2014	5.75	1105599	5.74	5.95	5.66
1/13/2014	5.54	2845201	6.16	6.1698	5.4
1/10/2014	6.1	8741453	5.94	6.11	5.55
1/9/2014	5.18	2105094	4.93	5.2	4.85
1/8/2014	4.9	1670342	5.02	5.09	4.86
1/7/2014	4.85	926513	4.82	4.9	4.6501
1/6/2014	4.8	924489	4.97	5.03	4.75
1/3/2014	4.92	1087773	4.95	4.97	4.6
1/2/2014	4.91	1672863	4.75	4.91	4.51
12/31/2013	4.6	2496161	4.67	4.69	4.38
12/30/2013	4.17	593228	4.16	4.25	4.03
12/27/2013	4.13	571700	4.21	4.22	4.1
12/26/2013	4.19	378182	4.27	4.32	4.17
12/24/2013	4.27	471297	4.28	4.32	4.19
12/23/2013	4.28	804796	4.31	4.39	4.2
12/20/2013	4.28	851500	4.14	4.32	4.14
12/19/2013	4.14	452583	4.04	4.27	4.04
12/18/2013	4.16	455925	4.07	4.17	4
12/17/2013	4.08	351284	4.07	4.1	3.97
12/16/2013	4.07	517041	3.96	4.16	3.95
12/13/2013	3.94	382282	3.98	3.98	3.83
12/12/2013	3.97	770773	3.86	4.07	3.761
12/11/2013	3.86	1052298	4.18	4.18	3.82
12/10/2013	4.14	942590	4.4	4.44	4.1
12/9/2013	4.4	962049	4.54	4.5996	4.27
12/6/2013	4.52	629654	4.55	4.7	4.47
12/5/2013	4.49	797036	4.71	4.71	4.41
12/4/2013	4.71	2169575	4.65	4.88	4.5
12/3/2013	4.42	1796629	4.24	4.57	4.11
12/2/2013	4.23	577219	4.32	4.32	4.11
11/29/2013	4.32	343297	4.3	4.44	4.2724
11/27/2013	4.27	1001912	4.36	4.4199	4.08
11/26/2013	4.33	981191	4.06	4.35	4.0501
11/25/2013	4.03	1579301	4.47	4.505	4
11/22/2013	4.45	1684690	4.02	4.47	4
11/21/2013	3.9	1100042	3.64	3.9299	3.6
11/20/2013	3.57	363150	3.68	3.69	3.54
11/19/2013	3.651	438796	3.57	3.66	3.505
11/18/2013	3.58	896014	3.85	3.9	3.55
11/15/2013	3.79	1002876	3.62	3.84	3.61
11/14/2013	3.63	531648	3.6	3.7	3.53
11/13/2013	3.6	837425	3.74	3.74	3.54
11/12/2013	3.74	878496	3.68	3.85	3.63
11/11/2013	3.66	689991	3.7	3.7999	3.605
11/8/2013	3.73	1256558	3.47	3.81	3.46
11/7/2013	3.45	1209769	3.42	3.52	3.29
11/6/2013	3.42	927392	3.5	3.5	3.31
11/5/2013	3.46	2104337	3.8	3.85	3.28
11/4/2013	3.935	1814680	3.71	3.94	3.5
11/1/2013	3.715	1022704	3.73	3.77	3.58
10/31/2013	3.79	1718562	3.9	3.93	3.42
10/30/2013	3.84	1297563	4.15	4.21	3.84
10/29/2013	4.15	593241	4.27	4.3299	4.12
10/28/2013	4.27	693955	4.43	4.43	4.12
10/25/2013	4.4	920910	4.26	4.48	4.25
10/24/2013	4.21	1649863	4.54	4.6	4.19
10/23/2013	4.59	3561757	4.16	4.92	4.16
10/22/2013	4.09	3827623	4.25	4.33	3.82
10/21/2013	4.245	1721716	4.5	4.6	4.24
10/18/2013	4.475	3119950	5.13	5.188	4.4
10/17/2013	5.06	1443862	5.09	5.285	4.97
10/16/2013	5.09	1439749	5.17	5.3	5.05
10/15/2013	5.14	1310183	5.34	5.41	5.12
10/14/2013	5.33	801042	5.35	5.49	5.26
10/11/2013	5.41	817235	5.56	5.581	5.35
10/10/2013	5.56	895698	5.77	5.94	5.46
10/9/2013	5.6	2184882	6	6.04	5.18
10/8/2013	5.95	2182397	6.77	6.77	5.95
10/7/2013	6.75	762948	6.7	6.88	6.63
10/4/2013	6.75	1006827	7.04	7.14	6.73
10/3/2013	7.03	1560048	7.25	7.33	6.69
10/2/2013	7.141	3120283	6.98	7.35	6.81
10/1/2013	6.81	3210552	6.3	6.81	6.3
9/30/2013	6.2	793080	6.06	6.22	5.93
9/27/2013	6.2	1070796	6.09	6.39	6.05
9/26/2013	6.15	567948	6.15	6.27	5.99
9/25/2013	6.12	1114933	6.01	6.1801	5.82
9/24/2013	6.02	774302	5.71	6.03	5.66
9/23/2013	5.73	876462	5.82	5.92	5.63
9/20/2013	5.83	845188	6.06	6.06	5.815
9/19/2013	5.99	527178	5.95	6	5.8
9/18/2013	5.95	559411	5.94	6	5.77
9/17/2013	5.95	703515	5.84	6.06	5.79
9/16/2013	5.86	684131	6.15	6.23	5.82
9/13/2013	6.06	527719	6.29	6.29	5.96
9/12/2013	6.25	575098	6.34	6.37	6.01
9/11/2013	6.29	754092	6.49	6.59	6.23
9/10/2013	6.52	1294566	6.32	6.7	6.27
9/9/2013	6.3	566105	6.25	6.36	6.16
9/6/2013	6.21	1303797	6.3	6.45	6
9/5/2013	6.31	1728236	6.01	6.35	5.95
9/4/2013	5.97	655474	5.87	6.031	5.83
9/3/2013	5.85	634797	6.03	6.06	5.77
8/30/2013	5.95	657523	6.06	6.09	5.89
8/29/2013	6.06	664054	5.96	6.18	5.94
8/28/2013	5.96	629339	5.92	6.06	5.89
8/27/2013	5.94	1553013	6.03	6.29	5.9
8/26/2013	6.15	4037807	5.81	6.54	5.735
8/23/2013	5.71	1731053	5.53	5.73	5.23
8/22/2013	5.4	1275011	5.62	5.64	5.35
8/21/2013	5.58	1232575	5.19	5.62	5.19
8/20/2013	5.2	475763	5.1	5.38	5.095
8/19/2013	5.08	408067	5.09	5.23	5.07
8/16/2013	5.13	608224	5.09	5.25	5.05
8/15/2013	5.11	787234	5.25	5.2585	5.08
8/14/2013	5.3	1325841	5.32	5.33	5
8/13/2013	4.97	808450	5.2	5.2	4.95
8/12/2013	5.16	580102	5	5.24	5
8/9/2013	5.08	494216	5.22	5.34	5.07
8/8/2013	5.22	1097151	5.23	5.28	4.85
8/7/2013	5.22	786309	5.43	5.45	5.15
8/6/2013	5.47	482984	5.58	5.58	5.45
8/5/2013	5.6	774322	5.36	5.6	5.3
8/2/2013	5.41	946009	5.58	5.63	5.36
8/1/2013	5.63	545146	5.73	5.77	5.5
7/31/2013	5.69	1252569	5.77	5.77	5.34
7/30/2013	5.82	813383	5.78	5.94	5.69
7/29/2013	5.74	727296	5.77	5.95	5.6201
7/26/2013	5.8	899281	5.99	6.03	5.72
7/25/2013	6.08	1342104	5.61	6.1	5.41
7/24/2013	5.64	1289524	6	6.09	5.62
7/23/2013	5.98	683032	6.29	6.3	5.98
7/22/2013	6.23	597194	6.19	6.37	6.14
7/19/2013	6.18	982255	6.11	6.24	5.95
7/18/2013	6.15	920866	6.39	6.5	6.11
7/17/2013	6.35	2241849	6.27	6.58	5.985
7/16/2013	6.25	3060227	6.35	6.91	6.25
7/15/2013	6.27	3053044	5.83	6.454	5.83
7/12/2013	5.75	2141589	5.26	5.77	5.22
7/11/2013	5.26	965988	5.21	5.26	5.061
7/10/2013	5.18	1242413	5.25	5.28	4.95
7/9/2013	5.24	731185	5.21	5.28	5.08
7/8/2013	5.2	1069604	5.45	5.58	5.13
7/5/2013	5.41	1008479	5.19	5.48	5.14
7/3/2013	5.11	1379030	5.41	5.411	4.91
7/2/2013	5.53	980880	5.44	5.59	5.3
7/1/2013	5.49	1192638	5.5	5.75	5.37
6/28/2013	5.44	1530597	5.35	5.5896	5.25
6/27/2013	5.33	869547	5.16	5.34	5.151
6/26/2013	5.15	710908	5.04	5.24	5.03
6/25/2013	5.02	921658	4.97	5.26	4.91
6/24/2013	4.93	2818854	4.9	5.363	4.56
6/21/2013	5.01	3737791	4.34	5.14	4.32
6/20/2013	4.31	768797	4.35	4.42	4.19
6/19/2013	4.43	971062	4.32	4.52	4.21
6/18/2013	4.3	523695	4.22	4.3	4.17
6/17/2013	4.2	798348	4.17	4.29	4.13
6/14/2013	4.09	691399	4.34	4.34	4.08
6/13/2013	4.3	575804	4.27	4.32	4.12
6/12/2013	4.26	762576	4.49	4.52	4.19
